transcript	gene	chr	amino_acids	genomic_start	genomic_end	obs_mis	exp_mis	obs_exp	chisq_diff_null	region_name
ENST00000371015.1	PHACTR3	20	378-560	58349503	58422185	26	66.54615989	0.390706241	24.70452217	PHACTR3_2
ENST00000373578.2	SRC	20	1-109	36012557	36014554	11	48.78580871	0.225475405	42.80164518	SRC_1
ENST00000373578.2	SRC	20	110-296	36014555	36028546	46	81.57724667	0.563882723	18.44686656	SRC_2
ENST00000373578.2	SRC	20	297-537	36028547	36031782	19	97.03022339	0.195815276	94.09827255	SRC_3
ENST00000217244.3	CSNK2A1	20	1-329	489195	467093	16	112.231548	0.14256241	82.51254655	CSNK2A1_1
ENST00000371711.4	B4GALT5	20	1-70	48330227	48273145	16	33.21949428	0.4816449	11.06144749	B4GALT5_1
ENST00000371711.4	B4GALT5	20	161-389	48260071	48252849	37	88.94458414	0.415989353	38.98409292	B4GALT5_3
ENST00000327619.5	EYA2	20	268-539	45718018	45816781	51	106.3292432	0.479642274	28.79099915	EYA2_2
ENST00000262545.2	PCSK2	20	100-639	17338987	17462715	92	217.0527937	0.423860013	72.04791491	PCSK2_2
ENST00000338037.6	PLCB1	20	71-804	8352062	8721094	95	246.4593545	0.385459096	93.07796861	PLCB1_2
ENST00000254958.5	JAG1	20	1-343	10654178	10632320	52	146.4395378	0.355095357	60.90449634	JAG1_1
ENST00000328111.2	DNMT3B	20	455-854	31384661	31395709	92	170.5297072	0.539495443	36.16328799	DNMT3B_2
ENST00000254976.2	SNAP25	20	20-63	10256197	10273834	0	18.22979999	0	36.45959998	SNAP25_2
ENST00000254976.2	SNAP25	20	64-207	10273835	10286845	19	61.71622356	0.307860703	40.66434844	SNAP25_3
ENST00000373233.3	CHD6	20	216-1030	40143500	40083296	92	279.0143493	0.329732145	125.3497066	CHD6_2
ENST00000262650.6	ITCH	20	354-904	33030080	33095599	74	174.0100722	0.42526274	57.47951488	ITCH_2
ENST00000299824.1	PPP1R16B	20	1-187	37464569	37529317	26	77.14125072	0.337044056	33.90439617	PPP1R16B_1
ENST00000329152.3	LZTS3	20	354-674	3146406	3145100	46	152.8754704	0.300898502	74.71680151	LZTS3_2
ENST00000217026.4	MYBL2	20	1-179	42295924	42320833	24	57.59898621	0.416674	19.59916222	MYBL2_1
ENST00000335351.3	TCFL5	20	1-217	61493022	61491657	24	93.95531753	0.255440571	52.08589124	TCFL5_1
ENST00000335351.3	TCFL5	20	329-501	61490725	61473327	36	67.02253885	0.537132741	14.35931752	TCFL5_3
ENST00000237536.4	SOGA1	20	1238-1662	35422773	35414888	45	112.8964345	0.398595405	40.83322774	SOGA1_4
ENST00000217429.4	FAM83D	20	1-251	37554996	37576530	61	106.9759482	0.570221634	19.75946786	FAM83D_1
ENST00000371764.4	DDX27	20	330-407	47846750	47849939	9	32.53893369	0.276591731	23.94403779	DDX27_2
ENST00000361337.2	TOP1	20	1-319	39657708	39726959	47	86.95493662	0.540509853	22.07708643	TOP1_1
ENST00000361337.2	TOP1	20	320-636	39726960	39746894	23	113.7565806	0.202186105	107.9790934	TOP1_2
ENST00000361337.2	TOP1	20	637-766	39746895	39751937	19	36.77624715	0.516637816	10.45679271	TOP1_3
ENST00000244040.3	RAB22A	20	1-133	56885033	56929233	14	43.54136463	0.321533331	20.04283126	RAB22A_1
ENST00000373272.2	PLCG1	20	1-58	39766282	39766455	1	19.09795655	0.052361623	30.29675041	PLCG1_1
ENST00000373272.2	PLCG1	20	59-1067	39766456	39801439	241	419.7166511	0.5741969	90.02793967	PLCG1_2
ENST00000252997.2	GATA5	20	1-180	61050577	61048618	15	43.25758206	0.34676002	18.45898235	GATA5_1
ENST00000243903.4	ACTR5	20	1-100	37377122	37377421	8	44.17663025	0.181091223	29.62536004	ACTR5_1
ENST00000245960.5	CDC25B	20	385-581	3782982	3785608	46	92.23987245	0.498699736	23.18006029	CDC25B_2
ENST00000460006.1	CDS2	20	102-263	5157306	5166433	12	53.25011056	0.225351645	46.73798357	CDS2_2
ENST00000336431.5	GGT7	20	1-273	33460618	33447441	50	114.7771609	0.435626736	36.55849773	GGT7_1
ENST00000328439.1	MYT1	20	368-1122	62839651	62871801	173	300.5244722	0.575660274	54.11369958	MYT1_2
ENST00000279068.6	LSM14B	20	1-83	60697723	60699794	9	37.52197493	0.239859443	31.34531058	LSM14B_1
ENST00000279068.6	LSM14B	20	197-386	60705002	60708517	44	75.35901316	0.583871765	15.36752301	LSM14B_3
ENST00000244020.3	SRSF6	20	1-181	42086674	42088834	15	85.26243393	0.17592742	57.90134523	SRSF6_1
ENST00000374372.1	GDF5	20	175-502	34025186	34021707	87	163.7762218	0.531212645	35.99172193	GDF5_2
ENST00000245663.4	ZBTB46	20	423-486	62384170	62378595	1	36.50220135	0.027395608	63.80965757	ZBTB46_2
ENST00000372409.3	PCIF1	20	201-275	44569774	44571982	5	36.44307415	0.137200281	43.02301312	PCIF1_2
ENST00000374980.2	EIF2S2	20	226-334	32684470	32677536	2	32.87169936	0.06084261	28.99338458	EIF2S2_2
ENST00000378501.2	PLCB4	20	1-832	9288462	9416214	152	254.7971963	0.596552875	41.47323329	PLCB4_1
ENST00000340177.5	HRH3	20	1-98	60795026	60793670	7	59.25114751	0.118141172	46.07813571	HRH3_1
ENST00000359125.2	KCNQ2	20	1-369	62103816	62065173	27	151.4324122	0.178297364	102.2464411	KCNQ2_1
ENST00000356208.5	RBM38	20	1-116	55966638	55967820	21	54.98310986	0.381935472	21.00375477	RBM38_1
ENST00000253003.2	ADRM1	20	1-217	60878625	60882679	44	96.07999399	0.457951736	28.22987036	ADRM1_1
ENST00000371100.4	GNAS	20	788-1038	57480438	57485884	12	125.6777511	0.095482294	102.8235386	GNAS_2
ENST00000254963.2	HSPA12B	20	55-687	3722952	3732813	162	292.797402	0.553283598	58.42934482	HSPA12B_2
ENST00000266079.4	PRPF6	20	1-164	62612599	62626322	8	67.80677847	0.117982305	52.75063691	PRPF6_1
ENST00000266079.4	PRPF6	20	165-870	62626323	62663334	118	309.172774	0.38166362	118.2090811	PRPF6_2
ENST00000377191.3	XRN2	20	1-167	21284037	21311268	13	41.85443113	0.310600327	19.89223539	XRN2_1
ENST00000356518.2	ADAM33	20	267-470	3654498	3652968	51	91.19421197	0.559246019	21.10951264	ADAM33_2
ENST00000371941.3	PREX1	20	1-604	47444397	47276526	97	237.7764801	0.407946152	83.34725678	PREX1_1
ENST00000338074.2	EPB41L1	20	1-437	34761700	34782144	96	170.5574628	0.562860155	32.59203772	EPB41L1_1
ENST00000359676.5	C20orf112	20	165-291	31041459	31040702	10	66.118411	0.151243804	74.45957904	C20orf112_2
ENST00000377873.3	BFSP1	20	1-111	17511974	17511642	9	25.35746788	0.354925028	10.55179314	BFSP1_1
ENST00000253363.6	RBM39	20	1-142	34328796	34313068	37	64.7503288	0.57142567	11.89307858	RBM39_1
ENST00000253363.6	RBM39	20	143-422	34313067	34295083	3	87.3356447	0.034350236	81.4386954	RBM39_2
ENST00000270162.6	SIK1	21	1-229	44846058	44840951	38	84.7979897	0.448123831	25.82669528	SIK1_1
ENST00000349499.2	CLIC6	21	1-308	36041688	36042611	10	66.22036147	0.151010955	47.73047101	CLIC6_1
ENST00000400485.1	MORC3	21	1-444	37692563	37732482	59	146.1203732	0.403776686	51.94319767	MORC3_1
ENST00000333229.2	BRWD1	21	1-117	40685417	40668288	8	34.43827157	0.232299696	20.29666913	BRWD1_1
ENST00000380486.3	C2CD2	21	1-61	43373757	43373575	4	20.857965	0.191773263	13.62505805	C2CD2_1
ENST00000398960.2	DYRK1A	21	1-518	38792677	38878409	69	181.6216448	0.379910666	69.83548073	DYRK1A_1
ENST00000339775.6	BTG3	21	1-161	18981462	18971103	11	35.14086715	0.313025855	16.58415156	BTG3_1
ENST00000284878.7	CXADR	21	145-216	18931311	18933096	3	18.53390482	0.161865512	20.14187288	CXADR_2
ENST00000381318.3	ITSN1	21	1199-1722	35208870	35260604	95	192.907393	0.492464278	49.69149942	ITSN1_2
ENST00000356577.4	SON	21	1959-2427	34927412	34948730	55	170.40143	0.322767244	78.15362842	SON_2
ENST00000417133.2	ERG	21	131-487	39795350	39755325	61	137.5259132	0.443552772	42.58263225	ERG_2
ENST00000286835.7	SCAF4	21	1-215	33104005	33073440	22	64.3271306	0.342001886	27.8511721	SCAF4_1
ENST00000314103.5	CHAF1B	21	1-307	37758435	37783762	66	115.9291597	0.569313193	21.50383037	CHAF1B_1
ENST00000360214.3	ETS2	21	359-470	40191690	40194813	12	54.4173551	0.220517884	33.06356971	ETS2_2
ENST00000270112.2	HUNK	21	1-397	33245988	33355856	82	164.617344	0.498124912	41.46358682	HUNK_1
ENST00000397708.1	MCM3AP	21	614-741	47697459	47692717	26	60.61640881	0.428926763	25.21642489	MCM3AP_2
ENST00000216237.5	L3MBTL2	22	83-143	41605922	41612175	1	18.78725937	0.053227561	29.70816085	L3MBTL2_2
ENST00000216181.5	MYH9	22	1-855	36745281	36697646	174	360.8012349	0.48225999	96.71447321	MYH9_1
ENST00000360612.4	PIM3	22	1-180	50354596	50355383	14	75.3862786	0.185710188	49.98622124	PIM3_1
ENST00000403299.1	CARD10	22	1-129	37915207	37912292	15	64.53178999	0.232443576	38.01844363	CARD10_1
ENST00000398793.2	TOP3B	22	703-863	22312864	22311486	0	38.84265742	0	38.84265742	TOP3B_2
ENST00000403477.3	TBC1D10A	22	1-297	30722870	30689935	80	143.8278143	0.556220647	28.32546612	TBC1D10A_1
ENST00000263205.7	MED15	22	1-69	20861966	20905773	8	33.38073568	0.239659188	19.29800918	MED15_1
ENST00000215882.5	SLC25A1	22	1-71	19166186	19165544	0	13.34394841	0	13.34394841	SLC25A1_1
ENST00000329363.4	ODF3B	22	1-94	50970506	50970030	4	29.70561136	0.134654694	22.24423014	ODF3B_1
ENST00000262738.3	CELSR1	22	1-1396	46933067	46835304	466	815.1231124	0.571692782	149.5319489	CELSR1_1
ENST00000406902.1	GRAMD4	22	454-579	47069687	47073148	11	51.87080109	0.212065358	32.20352003	GRAMD4_2
ENST00000401950.2	MTMR3	22	146-558	30387635	30412687	67	143.5324138	0.466793515	40.80757932	MTMR3_2
ENST00000402255.1	APOBEC3A	22	58-111	39355689	39357550	0	23.46349367	0	23.46349367	APOBEC3A_2
ENST00000398319.2	CABIN1	22	1489-1664	24515498	24561579	34	82.33544244	0.412944887	36.52888738	CABIN1_2
ENST00000382112.3	DEPDC5	22	1323-1454	32275699	32297741	14	51.65875977	0.271009216	38.76065093	DEPDC5_2
ENST00000249041.2	GALR3	22	111-369	38219744	38221477	58	118.3446183	0.490094107	30.77007651	GALR3_2
ENST00000332710.4	TBX1	22	1-85	19747167	19748648	1	49.48396377	0.020208567	47.50417234	TBX1_1
ENST00000405930.3	ZDHHC8	22	1-258	20119471	20128415	55	126.6720111	0.434192207	40.55258243	ZDHHC8_1
ENST00000480559.1	GGTLC2	22	122-219	22989614	22990211	0	27.80854259	0	27.80854259	GGTLC2_2
ENST00000215862.4	MORC2	22	1-450	31346402	31332987	83	177.6401254	0.467236779	50.42077803	MORC2_1
ENST00000215862.4	MORC2	22	730-971	31329459	31322790	52	105.2168747	0.494217303	26.91617442	MORC2_3
ENST00000249071.6	RAC2	22	1-171	37640188	37622779	5	63.94279131	0.078194897	54.3337658	RAC2_1
ENST00000331428.5	XKR3	22	193-460	17280673	17264509	2	54.10231489	0.036966995	50.17624888	XKR3_2
ENST00000395842.2	PANX2	22	1-565	50609160	50617367	80	279.2299631	0.286502205	142.1501394	PANX2_1
ENST00000216044.5	GTPBP1	22	132-572	39112001	39124166	65	187.5642188	0.346547974	80.08983713	GTPBP1_2
ENST00000333407.6	FAM83F	22	1-93	40391047	40391325	3	21.41383911	0.140096317	15.83412806	FAM83F_1
ENST00000329492.3	MAPK8IP2	22	177-515	51042136	51043275	31	139.6182267	0.222034048	123.9311318	MAPK8IP2_2
ENST00000333467.3	APOBEC3B	22	1-133	39378459	39382041	14	51.40192794	0.272363325	27.21501449	APOBEC3B_1
ENST00000333467.3	APOBEC3B	22	242-339	39387337	39387630	6	47.07784715	0.127448479	35.84253802	APOBEC3B_3
ENST00000252115.5	POLDIP3	22	290-366	42991566	42981965	8	32.0325841	0.249745696	25.86817466	POLDIP3_2
ENST00000323013.6	RRP7A	22	115-219	42911274	42910212	5	32.04948751	0.156008735	35.52054221	RRP7A_2
ENST00000407418.3	CBX6	22	1-63	39268195	39267542	2	25.72556779	0.077743668	21.88105512	CBX6_1
ENST00000407418.3	CBX6	22	64-413	39267541	39262214	107	178.9418811	0.597959512	28.92354897	CBX6_2
ENST00000402077.3	KCTD17	22	1-172	37447780	37455361	18	51.6870788	0.348249513	21.95557003	KCTD17_1
ENST00000397525.1	EIF4ENIF1	22	1-505	31884704	31846344	103	179.1865414	0.574819957	32.39299693	EIF4ENIF1_1
ENST00000310624.6	NEFH	22	1-305	29876252	29879395	28	74.01641535	0.378294462	28.60866028	NEFH_1
ENST00000396832.1	CSNK1E	22	1-275	38710162	38694851	27	137.720856	0.196048738	89.01417195	CSNK1E_1
ENST00000402142.3	CACNA1I	22	1-1210	39966758	40060128	244	441.2625452	0.552958783	88.18448826	CACNA1I_1
ENST00000402142.3	CACNA1I	22	1211-1798	40060129	40075450	77	238.4146356	0.32296675	109.2830753	CACNA1I_2
ENST00000305877.8	BCR	22	1026-1163	23652514	23656186	6	60.90461865	0.098514696	49.49570682	BCR_3
ENST00000438146.2	RBFOX2	22	177-452	36177727	36140252	46	113.7725807	0.404315343	52.23362727	RBFOX2_3
ENST00000215794.7	USP18	22	239-373	18652698	18659584	0	31.82303275	0	31.82303275	USP18_2
ENST00000216099.8	APOBEC3D	22	1-44	39417525	39418941	2	19.2238097	0.104037651	25.39560973	APOBEC3D_1
ENST00000216267.8	BRD1	22	1-504	50217965	50197864	116	239.4462635	0.484451076	63.64258832	BRD1_1
ENST00000382097.3	C22orf42	22	65-119	32555010	32548564	2	29.86276657	0.066973031	44.9116721	C22orf42_2
ENST00000215904.6	PDXP	22	1-145	38054790	38055224	5	69.382429	0.072064355	59.74275078	PDXP_1
ENST00000400359.4	SGSM1	22	967-1149	25297923	25320241	35	64.29482121	0.544367328	16.02047064	SGSM1_3
ENST00000263208.5	HIRA	22	1-476	19418999	19365577	61	181.6131635	0.335878737	80.10176644	HIRA_1
ENST00000357586.2	AP1B1	22	1-57	29763232	29755921	0	19.97572212	0	19.97572212	AP1B1_1
ENST00000355630.3	MKL1	22	1-83	40859231	40825662	11	36.41746191	0.302052901	17.74004382	MKL1_1
ENST00000327423.6	PRR14L	22	1983-2152	32099589	32081513	6	23.31746164	0.257317889	12.86136897	PRR14L_2
ENST00000216133.5	CBX7	22	1-25	39548449	39545832	0	7.611333489	0	15.22266698	CBX7_1
ENST00000216133.5	CBX7	22	26-97	39545831	39530713	12	29.49640936	0.406829179	13.40813337	CBX7_2
ENST00000216106.5	HMGXB4	22	403-602	35661588	35689644	29	56.14818013	0.516490471	13.12640379	HMGXB4_2
ENST00000330651.6	MAPK11	22	1-205	50708721	50705036	32	89.23890092	0.358588011	36.71371728	MAPK11_1
ENST00000216139.5	ACR	22	272-422	51183183	51183635	2	37.89980266	0.052770723	34.00534411	ACR_2
ENST00000351989.3	DGCR8	22	440-774	20078969	20097631	52	130.4653096	0.398573385	47.19112557	DGCR8_2
ENST00000320521.5	SLC16A8	22	71-319	38478670	38477088	24	88.64640624	0.270738556	66.57593268	SLC16A8_2
ENST00000449103.1	PLXNB2	22	1070-1839	50720420	50714133	195	356.553307	0.546902795	73.19935191	PLXNB2_2
ENST00000397224.4	FOXRED2	22	1-294	36902469	36900312	95	162.5027559	0.58460547	28.04027557	FOXRED2_1
ENST00000255882.6	PI4KA	22	732-1866	21150517	21067059	237	432.3475731	0.548170071	88.26388003	PI4KA_2
ENST00000255882.6	PI4KA	22	1867-2103	21067058	21062335	22	83.79413118	0.26254822	45.57019202	PI4KA_3
ENST00000379989.3	CDKL5	X	1-283	18525217	18616605	16	65.74300117	0.243371914	37.63695179	CDKL5_1
ENST00000379177.1	ZFX	X	267-806	24225831	24229493	49	123.2632007	0.397523346	44.74184462	ZFX_2
ENST00000358741.3	NLGN3	X	197-627	70375075	70389281	20	104.9793574	0.190513645	68.78963025	NLGN3_2
ENST00000404115.3	CUL4B	X	483-914	119675507	119660616	12	81.49120057	0.147255163	59.25826253	CUL4B_2
ENST00000315869.7	TFE3	X	1-436	48900752	48888089	46	98.53074879	0.466859336	28.00627826	TFE3_1
ENST00000262648.3	KAL1	X	1-271	8700077	8553351	26	52.71159546	0.493250105	13.53609819	KAL1_1
ENST00000376358.3	AF196779.12	X	75-244	48933400	48930099	8	37.12508536	0.21548772	33.69254904	AF196779.12_2
ENST00000377604.3	RBM10	X	1-453	47006881	47040724	28	119.2240668	0.234851912	101.3153265	RBM10_1
ENST00000377604.3	RBM10	X	558-931	47041244	47045998	34	91.47140778	0.37170085	47.6455333	RBM10_3
ENST00000373034.4	PCDH19	X	1-430	99663595	99662306	57	169.346519	0.336587964	74.53203296	PCDH19_1
ENST00000353904.2	ZMYM3	X	235-1371	70471416	70460766	103	255.8772406	0.402536778	91.33852872	ZMYM3_2
ENST00000218004.1	NXT2	X	61-141	108781274	108785746	2	15.5342334	0.128747905	18.86887074	NXT2_2
ENST00000373275.4	BRWD3	X	1-1290	80064970	79942497	126	268.8637509	0.468638854	75.91224644	BRWD3_1
ENST00000342160.3	HUWE1	X	1-3657	53681051	53572067	347	760.0948107	0.456521996	224.5079433	HUWE1_1
ENST00000342160.3	HUWE1	X	3658-4375	53572066	53560270	40	174.1351853	0.229706592	103.3234489	HUWE1_2
ENST00000373383.4	UPRT	X	121-310	74494450	74523346	10	40.94855244	0.244208877	23.3906412	UPRT_2
ENST00000253577.3	ABCB7	X	287-754	74293791	74273205	35	90.9777716	0.384709357	34.44259909	ABCB7_2
ENST00000370314.4	GABRA3	X	39-342	151532928	151358319	18	74.15959046	0.242719787	61.34866585	GABRA3_2
ENST00000318636.3	CA5B	X	51-117	15782709	15790629	0	14.09477972	0	28.18955945	CA5B_2
ENST00000380682.1	FRMPD4	X	1-533	12157091	12728646	66	137.1446766	0.481243615	36.90675521	FRMPD4_1
ENST00000376265.2	CACNA1F	X	92-246	49088141	49086761	8	29.15634622	0.274382803	21.62099553	CACNA1F_2
ENST00000218343.4	PHF16	X	1-499	46844296	46915537	51	106.5750895	0.47853584	28.98041736	PHF16_1
ENST00000340855.6	IDS	X	1-171	148586667	148579833	16	39.66845361	0.403343174	14.1219444	IDS_1
ENST00000245838.8	THOC2	X	1-552	122866872	122778431	44	104.8625505	0.419596889	45.30054922	THOC2_1
ENST00000245838.8	THOC2	X	553-1204	122778430	122757026	22	124.404406	0.176842611	128.5790257	THOC2_2
ENST00000245838.8	THOC2	X	1205-1594	122757025	122744787	42	78.68554496	0.533770212	20.63674272	THOC2_3
ENST00000375180.2	FAM120C	X	1-417	54209631	54162931	18	92.23839738	0.195146496	59.7510343	FAM120C_1
ENST00000375180.2	FAM120C	X	418-1097	54162930	54099466	84	141.519844	0.593556335	23.37857619	FAM120C_2
ENST00000376390.4	PRAF2	X	58-130	48931475	48930099	1	15.60223959	0.064093363	23.70965025	PRAF2_2
ENST00000377045.4	ARAF	X	1-141	47422367	47424503	13	33.52052231	0.387822119	16.41362362	ARAF_1
ENST00000377045.4	ARAF	X	354-607	47426815	47430856	29	61.07043051	0.474861562	20.94640695	ARAF_3
ENST00000262839.2	TRPC5	X	1-772	111195648	111020147	70	176.85191	0.395811388	64.55870719	TRPC5_1
ENST00000376227.3	CCDC22	X	1-24	49092097	49093574	0	5.271566368	0	10.54313274	CCDC22_1
ENST00000371113.4	OCRL	X	233-625	128692953	128710035	31	87.85388418	0.352858616	49.12312333	OCRL_2
ENST00000379806.5	PDHA1	X	1-356	19362156	19377088	26	89.28805245	0.291192374	44.85905419	PDHA1_1
ENST00000371628.3	LONRF3	X	526-760	118143134	118151653	22	58.93237878	0.373309214	23.14518149	LONRF3_2
ENST00000276185.4	FRMPD3	X	378-517	106806347	106840561	11	36.90653586	0.298050189	25.18221723	FRMPD3_2
ENST00000244174.5	IL9R	X	267-522	155235765	155240074	10	65.54361248	0.152570168	47.06931417	IL9R_2
ENST00000338081.3	DCX	X	78-352	110653638	110574265	7	70.89351703	0.098739635	57.58469447	DCX_2
ENST00000334136.5	HDAC6	X	1-808	48661100	48681116	87	184.3620147	0.471897642	51.41710951	HDAC6_1
ENST00000464845.1	NAA10	X	1-154	153200357	153196225	2	33.74502291	0.059267999	29.86355891	NAA10_1
ENST00000394299.2	GPC3	X	1-100	133119476	133087114	3	23.86521957	0.125705946	18.2423374	GPC3_1
ENST00000372972.2	CSTF2	X	1-198	100075406	100079138	6	45.85964603	0.13083398	34.64464991	CSTF2_1
ENST00000372972.2	CSTF2	X	199-578	100079139	100093350	46	79.75438398	0.576770802	14.28584087	CSTF2_2
ENST00000324817.1	MED14	X	1-549	40594664	40556279	40	106.1539522	0.376811218	54.2270272	MED14_1
ENST00000324817.1	MED14	X	690-1455	40542238	40511058	70	152.0877776	0.460260523	55.54079166	MED14_3
ENST00000324545.8	USP9X	X	1-332	40982882	41000444	37	66.02640339	0.560381879	15.19668353	USP9X_1
ENST00000324545.8	USP9X	X	333-860	41000445	41027415	23	105.623069	0.21775546	95.12453899	USP9X_2
ENST00000324545.8	USP9X	X	861-2571	41027416	41091777	160	342.8674883	0.466652586	121.8405044	USP9X_3
ENST00000379144.2	PCYT1B	X	60-370	24637141	24580410	21	67.26479558	0.312198972	31.82097398	PCYT1B_2
ENST00000313871.3	AKAP17A	X	1-249	1712356	1713102	61	128.6878709	0.474015147	35.60279482	AKAP17A_1
ENST00000355520.5	OPHN1	X	1-554	67652862	67316736	47	110.1718676	0.426606184	36.22235824	OPHN1_1
ENST00000374403.3	KIF4A	X	1-367	69510309	69553507	22	77.7746098	0.282868664	39.99772042	KIF4A_1
ENST00000253039.4	EIF2S3	X	116-473	24075834	24094902	8	75.04196666	0.106607014	59.89482278	EIF2S3_2
ENST00000370460.2	AFF2	X	1010-1312	148048434	148072862	42	77.77576363	0.540013984	16.45635097	AFF2_2
ENST00000357988.5	PHF8	X	1-419	54071323	54026387	20	98.34908106	0.203357264	62.41622633	PHF8_1
ENST00000357988.5	PHF8	X	835-1061	54011395	53965591	11	50.33218748	0.218548022	30.73621572	PHF8_3
ENST00000369550.5	DKC1	X	1-426	153991241	154003488	26	100.9696812	0.257503042	55.66476025	DKC1_1
ENST00000276072.3	TAF1	X	1-809	70586165	70607251	100	179.501979	0.557096922	35.21167122	TAF1_1
ENST00000276072.3	TAF1	X	810-1627	70607252	70674087	40	215.7251625	0.185421114	143.142007	TAF1_2
ENST00000374839.3	ZC4H2	X	178-225	64138951	64137663	1	11.89845232	0.084044544	16.84408798	ZC4H2_3
ENST00000370277.3	CETN2	X	58-173	151997812	151996385	5	24.41043981	0.204830394	15.43459178	CETN2_2
ENST00000254029.3	WDR44	X	349-914	117529299	117582950	44	115.2493983	0.381780735	44.04775068	WDR44_2
ENST00000380122.5	TXLNG	X	334-391	16852421	16857964	0	10.19930594	0	20.39861188	TXLNG_2
ENST00000276052.6	CDK16	X	183-305	47083906	47085229	0	33.06645213	0	66.13290426	CDK16_2
ENST00000276052.6	CDK16	X	306-571	47085230	47088167	33	64.64002554	0.5105196	18.90651872	CDK16_3
ENST00000374080.3	MED12	X	1-827	70338605	70345944	91	193.2244801	0.470954819	67.4042131	MED12_1
ENST00000374080.3	MED12	X	828-1732	70345945	70356301	46	205.7964305	0.223521856	181.7542214	MED12_2
ENST00000374080.3	MED12	X	1733-2178	70356302	70362068	56	96.27753621	0.581651777	19.86413924	MED12_3
ENST00000310441.7	HCFC1	X	1-240	153236291	153227750	5	72.62942102	0.068842625	62.97363414	HCFC1_1
ENST00000310441.7	HCFC1	X	241-990	153227749	153220880	61	204.0513424	0.29894437	100.2869489	HCFC1_2
ENST00000310441.7	HCFC1	X	1807-2036	153216899	153214798	6	62.16071338	0.096523989	50.73985732	HCFC1_4
ENST00000379942.4	PHKA2	X	1-337	19002050	18956775	45	97.17685478	0.46307323	28.01515011	PHKA2_1
ENST00000375401.3	KDM5C	X	1-791	53254071	53227815	48	198.1254431	0.242270752	113.7544392	KDM5C_1
ENST00000369850.3	FLNA	X	1-295	153599613	153595202	19	91.11848106	0.208519718	57.0803557	FLNA_1
ENST00000168216.6	HSD17B10	X	123-262	53459055	53458352	2	33.71810181	0.05931532	29.83673245	HSD17B10_2
ENST00000360256.4	F8	X	1825-2352	154133199	154065872	55	105.9111012	0.519303448	24.47279083	F8_3
ENST00000218348.3	USP11	X	387-964	47100949	47107329	58	162.8727136	0.356106304	67.52687917	USP11_2
ENST00000370978.4	ZNF280C	X	349-738	129363053	129338951	47	86.8622207	0.541086788	21.9919358	ZNF280C_3
ENST00000335972.6	UBA1	X	470-1059	47062602	47074328	61	151.5906517	0.402399484	54.13702022	UBA1_2
