transcript	gene	chr	n_coding_exons	cds_start	cds_end	bp	amino_acids	low_depth_exons	obs_mis	exp_mis	obs_exp	overall_chisq	n_regions	mis_z	pLI
ENST00000337080.3	ZNF444	19	3	56658280	56671570	984	328	.	55	103.0112181	0.533922431	22.37695182	1	2.312790707	0.691714109
ENST00000339656.5	ZNF587	19	3	58361406	58371508	1728	576	.	90	174.0414457	0.517118205	40.58208416	1	3.115902243	0.00025345
ENST00000596046.1	RPS5	19	5	58899504	58906117	615	205	.	29	99.21819665	0.292285095	49.6944644	1	3.447580884	0.903178121
ENST00000336614.4	ZNF324B	19	3	58965068	58967946	1635	545	.	163	292.6194628	0.557037452	57.41656748	1	3.706251545	0.005747898
ENST00000253023.3	UBE2M	19	6	59067455	59069748	552	184	.	23	75.16816122	0.305980612	36.2057153	1	2.941945304	0.619518063
ENST00000246080.3	TCF15	20	2	585234	590881	600	200	.	28	82.11285372	0.340994116	35.66068898	1	2.91700112	0.551527505
ENST00000246104.6	SCRT2	20	2	644314	656245	924	308	.	52	153.092139	0.33966473	66.75470492	1	3.989936487	0.364922305
ENST00000304189.2	FAM110A	20	1	825447	826335	888	296	.	77	139.5794662	0.551657075	28.05706094	1	2.590819469	0.747790603
ENST00000400137.4	FKBP1A	20	4	1352755	1373642	327	109	1	4	27.8970677	0.143384245	20.47060468	1	2.151206945	0.678638213
ENST00000381482.3	STK35	20	3	2082527	2098024	1605	535	1	70	177.786442	0.393730811	65.34759877	1	3.953806659	0.918199526
ENST00000438552.2	SNRPB	20	7	2442401	2451336	723	241	.	55	92.49216665	0.594644952	15.19763901	1	1.906797329	0.691451245
ENST00000379751.4	CENPB	20	1	3765330	3767130	1800	600	.	126	281.6536441	0.447357961	86.02074718	1	4.536471344	0.973451328
ENST00000379333.1	SLC23A2	20	15	4837617	4913208	1953	651	.	127	246.459392	0.515297871	57.90222161	1	3.721033127	0.511221637
ENST00000379160.3	PCNA	20	6	5095928	5100444	786	262	.	34	88.71673701	0.383242229	33.74697278	1	2.841951831	0.937503505
ENST00000405977.1	BTBD3	20	4	11898923	11904314	1569	523	.	106	178.9858663	0.592225533	29.76177276	1	2.667810964	0.061421577
ENST00000246071.6	SNRPB2	20	6	16712347	16721650	678	226	.	33	62.77868212	0.525656144	14.12533489	1	1.83797066	0.320265019
ENST00000254998.2	NXT1	20	1	23334678	23335101	423	141	.	24	53.22550217	0.450911669	16.04738222	1	1.959379351	0.574740218
ENST00000278882.3	FRG1B	20	7	29623188	29633910	549	183	.	25	45.41589599	0.550468056	9.177597403	1	1.481279534	0.000302147
ENST00000398022.2	TM9SF4	20	18	30697543	30753247	1929	643	1	143	253.7042255	0.563648476	48.30595753	1	3.399558908	0.999970772
ENST00000375222.3	C20orf144	20	2	32250151	32251673	462	154	.	36	64.38486493	0.559137618	12.51381917	1	1.737415259	0.003093573
ENST00000217402.2	CHMP4B	20	5	32399274	32441366	675	225	.	30	86.40021109	0.347221374	36.81685231	1	2.958006112	0.881585919
ENST00000374837.3	MAP1LC3A	20	4	33137781	33147702	378	126	.	23	54.66123865	0.420773487	18.33902885	1	2.09462621	0.739731535
ENST00000374375.1	GDF5OS	20	1	34021956	34022709	753	251	.	75	128.450694	0.583881625	22.24181593	1	2.30675579	0.042362392
ENST00000374078.1	ROMO1	20	2	34287554	34288828	240	80	.	21	44.30622794	0.473973998	12.2596819	1	1.712600339	0.726806954
ENST00000373991.3	SCAND1	20	1	34541666	34542206	540	180	.	42	79.32475034	0.529469047	17.56245033	1	2.049788879	0.158311342
ENST00000373433.4	RPRD1B	20	7	36662349	36718277	981	327	.	55	117.7260269	0.467186411	33.42127948	1	2.827664425	0.595211393
ENST00000541604.2	RIMS4	20	6	43384774	43438912	813	271	.	37	118.4341403	0.312409918	55.99330724	1	3.659030755	0.952765435
ENST00000372839.3	YWHAB	20	5	43530174	43535079	741	247	.	42	81.13617538	0.51764826	18.87740229	1	2.125140572	0.938360894
ENST00000372622.3	DNTTIP1	20	13	44420643	44439834	990	330	.	75	132.011414	0.568132692	24.62136589	1	2.426183979	0.431436688
ENST00000372555.3	TNNC2	20	6	44451986	44455887	483	161	.	42	81.1170944	0.517770025	18.86343545	1	2.141764919	0.547150267
ENST00000372518.4	NEURL2	20	2	44517396	44519630	858	286	.	95	163.0918559	0.582493831	28.42876987	1	2.608837693	0.002620214
ENST00000290246.6	ELMO2	20	20	44995998	45023121	2163	721	.	140	256.283369	0.546270328	52.76121492	1	3.552448018	0.000350882
ENST00000341698.2	TMEM189-UBE2V1	20	8	48699304	48770174	1113	371	.	76	129.7147461	0.585901004	22.24322244	1	2.302510559	0.005185006
ENST00000557021.1	TMEM189	20	8	48699304	48770174	1113	371	.	76	129.7147461	0.585901004	22.24322244	1	2.302510559	0.005185006
ENST00000303004.3	CEBPB	20	1	48807570	48808608	1038	346	.	33	136.1638768	0.242355027	78.16159269	1	4.324274023	0.184473672
ENST00000371621.3	PTPN1	20	10	49127064	49199252	1308	436	.	85	152.6042643	0.556996231	29.94894389	1	2.676713525	0.697644969
ENST00000371571.4	KCNG1	20	2	49620575	49626875	1542	514	.	84	284.3296949	0.295431682	141.1459562	1	5.80861197	0.274579646
ENST00000338821.5	ATP9A	20	28	50217749	50384908	3144	1048	1	225	436.7629353	0.515153603	102.6724961	1	4.952452669	0.999980637
ENST00000064571.2	CBLN4	20	3	54573612	54579227	606	202	.	41	95.06743312	0.43127282	30.74961875	1	2.712291326	0.348291543
ENST00000217109.4	CSTF1	20	5	54970608	54978783	1296	432	.	65	169.2090322	0.384140251	64.17814844	1	3.918410703	0.93789587
ENST00000201031.2	TFAP2C	20	7	55204600	55213069	1353	451	.	87	183.0518976	0.475275051	50.40082705	1	3.476165938	0.939950974
ENST00000395863.3	BMP7	20	7	55746014	55841178	1296	432	.	114	190.8147573	0.597438068	30.92269711	1	2.707047722	0.981286768
ENST00000395841.2	RAE1	20	11	55929094	55953155	1107	369	.	55	115.5879778	0.475828032	31.75851959	1	2.75561594	0.9911693
ENST00000370996.3	PPP1R3D	20	1	58514086	58514986	900	300	.	92	175.9960076	0.522739131	40.08800758	1	3.096874838	0.067765274
ENST00000252996.4	TAF4	20	15	60551223	60640866	3258	1086	.	199	338.1431853	0.58850809	57.25629512	1	3.709293197	0.999487086
ENST00000370873.4	PSMA7	20	7	60711912	60718359	747	249	.	46	101.2229835	0.454442246	30.12732681	1	2.682740654	0.965751461
ENST00000343986.4	RPS21	20	5	60962394	60963522	252	84	.	18	41.7143677	0.431506001	13.48147572	1	1.796865683	0.465534819
ENST00000370487.3	MRGBP	20	5	61427875	61430995	615	205	.	32	80.3105273	0.398453367	29.06103504	1	2.609733024	0.905748428
ENST00000266069.3	GID8	20	4	61572854	61576264	687	229	.	33	87.48301887	0.377216063	33.93114897	1	2.849152426	0.961707186
ENST00000370346.2	BHLHE23	20	1	61637400	61638078	678	226	.	43	107.9586824	0.398300526	39.085605	1	3.057911845	0.060122917
ENST00000217182.3	EEF1A2	20	7	62119650	62129116	1392	464	.	29	211.3137607	0.137236685	157.2936245	1	6.135550827	0.964131454
ENST00000370053.1	STMN3	20	5	62272690	62284698	543	181	.	39	74.60862211	0.522727788	16.99500584	1	1.987685762	0.489817097
ENST00000360864.4	DNAJC5	20	4	62559698	62562921	597	199	.	45	86.03596524	0.52303708	19.57263382	1	2.1653472	0.858492459
ENST00000308906.2	C20orf201	20	2	62714737	62715572	723	241	.	43	77.54845749	0.554492009	15.39161388	1	1.909999686	0.0451218
ENST00000354828.3	GABPA	21	9	27113909	27141543	1365	455	.	40	140.4716199	0.284755028	71.86182096	1	4.146722128	0.973789161
ENST00000270142.6	SOD1	21	5	33032082	33040891	465	155	.	20	55.61508347	0.359614672	22.80737691	1	2.336835952	0.442188724
ENST00000382348.1	OLIG1	21	1	34442552	34443368	816	272	.	17	78.84335034	0.215617423	48.50884653	1	3.406646244	0.119038216
ENST00000609713.1	KCNJ6	21	3	38997460	39212984	1272	424	.	54	147.9336039	0.365028625	59.64514968	1	3.777496113	0.812451385
ENST00000291552.4	U2AF1	21	8	44513211	44527604	723	241	.	24	140.6075615	0.170687833	96.70406951	1	4.809692868	0.98659563
ENST00000398063.2	AGPAT3	21	8	45379562	45402273	1131	377	.	81	169.1166846	0.478959247	45.91238366	1	3.313772992	0.994454771
ENST00000345496.2	UBE2G2	21	6	46191291	46221663	498	166	.	29	62.23159729	0.466001216	17.74563255	1	2.056814706	0.247416499
ENST00000332859.6	SUMO3	21	4	46226865	46237883	312	104	.	12	40.23652661	0.298236478	19.81536435	1	2.177296385	0.312496155
ENST00000539173.1	ADARB1	21	10	46591571	46642112	2226	742	6	136	285.6058608	0.476180704	78.36643662	1	4.328742787	0.843939347
ENST00000252835.4	OR11H1	22	1	16448823	16449804	981	327	.	2	66.05996645	0.030275522	62.12051749	1	3.855085369	0.769596447
ENST00000263202.10	UFD1L	22	12	19438192	19466608	924	308	.	53	112.4326154	0.471393463	31.416469	1	2.741448007	0.997407163
ENST00000406028.1	CLDN5	22	1	19511121	19512033	912	304	.	53	133.4599341	0.397122929	48.50744937	1	3.406598138	0.740519619
ENST00000455784.2	SEPT5	22	12	19702111	19710007	1110	370	1	68	166.377458	0.408709213	58.16968454	1	3.727305491	0.914631983
ENST00000366425.3	GP1BB	22	2	19711092	19711987	621	207	.	14	23.66599825	0.591566003	3.947922296	1	1.018960786	0.101120792
ENST00000331821.3	RANBP1	22	6	20105172	20114575	606	202	1	38	72.03946001	0.527488685	16.08403003	1	1.961628967	0.336215104
ENST00000354336.3	CRKL	22	3	21272222	21304133	912	304	.	58	130.1689341	0.445574825	40.01227394	1	3.093947538	0.163453647
ENST00000401924.1	GGT2	22	12	21562426	21579843	1710	570	"1,2,7,8,11,12"	4	59.68252594	0.067021292	51.95061111	1	3.532304258	0.80481651
ENST00000458578.2	UBE2L3	22	4	21903738	21975958	639	213	1	3	46.27356775	0.064831828	40.46806324	1	3.11121705	0.778719691
ENST00000339468.3	YPEL1	22	4	22055417	22065033	360	120	.	12	46.47832418	0.258184868	25.5765426	1	2.472941193	0.224430518
ENST00000215832.6	MAPK1	22	8	22123492	22221730	1083	361	.	26	110.9564512	0.234326168	65.04893155	1	3.94498949	0.981866086
ENST00000248996.4	GNAZ	22	2	23437882	23465618	1068	356	.	50	182.2412616	0.274361577	95.95934051	1	4.79137514	0.886293664
ENST00000263121.7	SMARCB1	22	9	24129356	24176367	1158	386	.	43	159.3878772	0.269782124	84.98850853	1	4.508434668	0.996807634
ENST00000215754.7	MIF	22	3	24236661	24237293	348	116	.	25	46.16506876	0.541534989	9.703443482	1	1.522293832	0.032484223
ENST00000290765.4	GSTT2B	22	5	24299909	24303318	735	245	"1,5"	1	19.03869069	0.05252462	17.09121532	1	2.015052773	0.520153497
ENST00000215780.5	GSTT2	22	5	24322388	24325797	735	245	"1,5"	0	28.82647863	0	28.82647863	1	2.623958877	0.226734829
ENST00000248935.5	GSTT1	22	5	24376422	24384231	723	241	.	49	87.75627805	0.55836461	17.11614396	1	2.021621279	0.001668978
ENST00000215829.3	SNRPD3	22	3	24953642	24967945	381	127	.	9	53.98203633	0.166722129	37.48253549	1	2.994545437	0.877845312
ENST00000335272.5	PITPNB	22	11	28250879	28315179	816	272	"10,11"	27	61.69992064	0.437601859	19.51517084	1	2.159210979	0.974445019
ENST00000216101.6	RASL10A	22	3	29709289	29711235	612	204	.	28	82.17995198	0.340715702	35.71999163	1	2.926740613	0.678377624
ENST00000216121.7	NIPSNAP1	22	10	29951923	29977071	855	285	1	47	79.54027723	0.590895602	13.31237053	1	1.788054666	0.979278957
ENST00000215793.8	SF3A1	22	16	30730582	30752781	2382	794	.	140	277.1546433	0.505133157	67.87328532	1	4.027800412	0.994075396
ENST00000402321.1	GAL3ST1	22	2	30950939	30953379	1272	424	.	144	253.3079811	0.568477943	47.1688049	1	3.359262675	0.379107293
ENST00000266269.5	PATZ1	22	5	31722876	31741588	2064	688	.	141	303.620385	0.464395696	87.10017814	1	4.564626963	0.992716044
ENST00000331457.4	DRG1	22	9	31795669	31829957	1104	368	.	54	115.1427641	0.468983009	32.46784661	1	2.787041001	0.953443603
ENST00000248975.5	YWHAH	22	2	32340719	32352779	741	247	.	29	72.31370831	0.401030464	25.94359176	1	2.49133184	0.555591182
ENST00000266085.6	TIMP3	22	5	33197987	33255364	636	212	.	32	79.55853976	0.402219549	28.42956533	1	2.596790761	0.112088669
ENST00000216127.4	RASD2	22	2	35942856	35948079	801	267	.	75	138.0426479	0.543310355	28.79092448	1	2.625252332	0.716620457
ENST00000216190.8	EIF3D	22	14	36907033	36922168	1647	549	.	98	219.5221694	0.44642416	67.27173703	1	4.010339028	0.994221961
ENST00000300105.6	CACNG2	22	4	36960397	37098621	972	324	.	63	148.9060665	0.423085516	49.56045405	1	3.443374116	0.958056003
ENST00000412331.2	EIF3L	22	13	38245456	38284471	1695	565	.	117	200.4249897	0.583759541	34.72485602	1	2.881397399	0.938813614
ENST00000396884.2	SOX10	22	3	38369501	38379791	1401	467	.	102	197.0921985	0.517524289	45.87967606	1	3.313594664	0.913097851
ENST00000404072.3	PICK1	22	12	38453816	38471139	1248	416	.	96	176.6265985	0.543519497	36.80447022	1	2.966123279	0.555069205
ENST00000338483.2	MAFF	22	2	38609860	38610885	495	165	.	20	80.38468722	0.248803605	45.36075933	1	3.299855879	0.042201122
ENST00000303592.3	KCNJ4	22	1	38822799	38824137	1338	446	.	72	249.0725783	0.289072368	125.8857888	1	5.487882834	0.825953321
ENST00000216034.4	TOMM22	22	4	39077983	39079846	429	143	.	29	54.09940002	0.536050307	11.64485893	1	1.667314269	0.78583296
ENST00000216039.5	JOSD1	22	4	39083906	39095992	609	203	.	40	70.81137075	0.564881029	13.40661193	1	1.79091901	0.319904565
ENST00000216146.4	RPL3	22	10	39708944	39715602	1212	404	.	96	161.1197402	0.595830156	26.31943523	1	2.508656172	0.994251971
ENST00000341184.6	MGAT3	22	1	39883352	39884954	1602	534	.	120	319.1190386	0.376035227	124.2432658	1	5.4519636	0.460179519
ENST00000216225.8	RBX1	22	5	41347402	41368492	327	109	.	7	42.98608108	0.162843409	30.12598495	1	2.683416533	0.94024688
ENST00000352645.4	ZC3H7B	22	22	41716664	41753433	2934	978	.	247	424.2874588	0.582152489	74.07912348	1	4.207732331	0.990761551
ENST00000266304.4	TEF	22	4	41778048	41791964	912	304	.	47	111.5910605	0.421180691	37.38655297	1	2.964309951	0.421035621
ENST00000216252.3	PHF5A	22	4	41856401	41864657	333	111	.	3	42.05294168	0.071338648	36.26695762	1	2.945588226	0.849500693
ENST00000359308.4	XRCC6	22	12	42018008	42059819	1830	610	.	105	191.6898807	0.547759744	39.20465382	1	3.063292503	0.996855853
ENST00000401959.1	NHP2L1	22	3	42070936	42078362	387	129	.	7	45.72775992	0.15307988	32.79931908	1	2.801230708	0.710585254
ENST00000291232.3	TNFRSF13C	22	3	42321370	42322777	555	185	1	30	57.32167986	0.523362192	13.02254561	1	1.74361852	0.641054688
ENST00000396426.3	SEPT3	22	11	42373068	42392971	1077	359	.	65	124.7168109	0.521180742	28.59355912	1	2.611458638	0.069248203
ENST00000417669.2	MPPED1	22	6	43820991	43901496	981	327	4	75	136.9887221	0.547490325	28.0504965	1	2.584516437	0.283449525
ENST00000330884.4	SULT4A1	22	7	44221880	44258262	855	285	.	50	114.1616974	0.437975268	36.06046076	1	2.935617074	0.968128305
ENST00000341255.3	LDOC1L	22	1	44892716	44893436	720	240	.	65	114.3936187	0.568213513	21.32749707	1	2.258843956	0.142833061
ENST00000339464.4	WNT7B	22	4	46318735	46372634	1050	350	.	114	201.737374	0.565091127	38.15776248	1	3.019379874	0.00039154
ENST00000262795.3	SHANK3	22	23	51113069	51169740	5244	1748	"1,12,23"	313	548.8550001	0.570278124	101.352053	1	4.919873356	0.99983962
ENST00000381297.4	P2RY8	X	1	1584371	1585451	1080	360	.	104	220.321972	0.472036443	61.41376209	1	3.833093146	0.012844117
ENST00000262848.5	PRKX	X	8	3530240	3631294	1077	359	.	51	90.78112194	0.56179081	17.43245323	1	2.039251679	0.221428118
ENST00000381095.3	NLGN4X	X	5	5810857	6069507	2451	817	.	101	234.6504578	0.430427458	76.12363101	1	4.26752487	0.932298559
ENST00000381032.1	VCX3B	X	2	8433491	8434424	741	247	.	24	51.67730879	0.464420469	14.82340005	1	1.880182025	0.2213496
ENST00000217964.7	TBL1X	X	15	9621626	9684286	1734	578	.	83	145.6608352	0.569816862	26.95563474	1	2.536938112	0.998500303
ENST00000380833.4	CLCN4	X	11	10153072	10201624	2283	761	.	74	214.7026639	0.344662701	92.20770378	1	4.697766544	0.98878792
ENST00000317552.4	MID1	X	9	10417407	10535587	2004	668	.	97	181.9863218	0.533007091	39.68800962	1	3.081385331	0.500724578
ENST00000398491.2	PRPS2	X	7	12809616	12840915	966	322	.	20	88.74699873	0.225359734	53.25419341	1	3.569594422	0.922707345
ENST00000380659.3	TLR7	X	2	12885697	12906777	3150	1050	.	115	196.2315815	0.586042263	33.62644166	1	2.836331373	0.872917549
ENST00000218032.6	TLR8	X	2	12924825	12940285	3126	1042	.	124	222.9960465	0.55606367	43.94794161	1	3.242528802	0.931026133
ENST00000380636.1	TMSB4X	X	2	12994380	12994930	135	45	.	5	12.9170219	0.387086129	4.852452542	1	1.077449783	0.485751297
ENST00000464506.1	RAB9A	X	1	13726865	13727471	606	202	.	22	42.06175243	0.523040499	9.568643419	1	1.513009349	0.779010977
ENST00000316715.4	GPM6B	X	8	13790999	13835023	987	329	.	43	77.31122886	0.556193462	15.22754771	1	1.911119775	0.494053307
ENST00000218075.4	GLRA2	X	9	14548179	14748607	1359	453	.	38	107.4487299	0.353657042	44.88769747	1	3.277100146	0.908587632
ENST00000329235.2	AP1S2	X	4	15845447	15870647	474	158	.	7	34.00581216	0.205847164	21.44674231	1	2.264577659	0.79261117
ENST00000443824.1	CTPS2	X	17	16608915	16721025	1761	587	.	67	129.0598547	0.51913897	29.84216568	1	2.671880064	0.433684611
ENST00000380084.4	RBBP7	X	12	16863157	16887764	1410	470	1	26	94.66611936	0.274649475	49.80700572	1	3.448595961	0.983294258
ENST00000380041.3	SCML1	X	7	17762306	17771512	990	330	.	36	79.01413805	0.455614665	23.41626597	1	2.365934251	0.948610392
ENST00000379607.5	EIF1AX	X	7	20146423	20159758	435	145	.	2	30.94523775	0.0646303	27.07449835	1	2.540444683	0.88157217
ENST00000379565.3	RPS6KA3	X	22	20173515	20284750	2223	741	1	30	147.2114939	0.203788435	93.32514695	1	4.723810339	0.999905699
ENST00000379510.3	CNKSR2	X	22	21393015	21670639	3105	1035	.	108	212.8215827	0.507467328	51.6280542	1	3.512282692	0.999748049
ENST00000404933.2	SMS	X	11	21958942	22012469	1101	367	.	39	81.43885238	0.478886905	22.11544169	1	2.296298084	0.921460277
ENST00000379341.4	PRDX4	X	7	23685687	23704452	816	272	.	35	62.54709643	0.559578334	12.13233811	1	1.703731269	0.281507845
ENST00000379270.4	SAT1	X	6	23801468	23803973	516	172	.	15	38.30189461	0.391625536	14.17627765	1	1.840148332	0.811595279
ENST00000328046.8	KLHL15	X	2	24006037	24024810	1815	605	.	45	141.8154091	0.317313896	66.09453447	1	3.976483803	0.954395214
ENST00000441463.2	PDK3	X	12	24483572	24557281	1248	416	12	38	88.99757149	0.426977943	29.22273332	1	2.637107109	0.87927552
ENST00000379044.4	ARX	X	5	25022786	25033854	1689	563	.	40	112.9438369	0.354158324	47.11016982	1	3.363142164	0.753069083
ENST00000378993.1	IL1RAPL1	X	10	28807460	29973937	2091	697	.	73	145.3373673	0.502279637	36.00378073	1	2.933617309	0.996893678
ENST00000378943.3	GK	X	20	30671654	30746859	1662	554	.	44	115.1073851	0.382251755	43.92646234	1	3.239261205	0.90325865
ENST00000378616.3	XK	X	3	37545214	37587715	1335	445	.	50	93.06301623	0.537270357	19.92653411	1	2.182545578	0.869601996
ENST00000399959.2	DDX3X	X	17	41193505	41206972	1989	663	.	36	174.6716372	0.206101005	110.0912734	1	5.131100197	0.998930065
ENST00000342595.2	NYX	X	2	41307142	41334152	1446	482	.	79	149.3941218	0.5288026	33.16952721	1	2.815311932	0.06241315
ENST00000378166.4	CASK	X	27	41379672	41782241	2766	922	.	79	197.0462619	0.400921079	70.71902714	1	4.109591281	0.999885705
ENST00000378142.4	GPR34	X	1	41554886	41556032	1146	382	.	48	82.45549806	0.582132194	14.39784338	1	1.85594512	0.457038661
ENST00000338702.3	MAOA	X	15	43515589	43603760	1584	528	.	73	122.2427052	0.597172648	19.83630854	1	2.175912567	0.993222491
ENST00000376886.2	SSX4	X	6	48243494	48251411	567	189	"1,4,5,6"	5	9.520892005	0.525160878	2.146696392	1	0.719781976	0.443294514
ENST00000376884.2	SSX4B	X	6	48262897	48270814	567	189	"1,4,5,6"	2	11.52678966	0.173508848	7.873807353	1	1.376816663	0.474319599
ENST00000376876.3	SLC38A5	X	15	48317318	48326311	1419	473	.	40	93.72364572	0.426786642	30.79511139	1	2.715304082	0.976708482
ENST00000326194.6	PORCN	X	14	48368208	48378864	1386	462	.	65	119.4077946	0.544353073	24.7907444	1	2.431860571	0.995196052
ENST00000376771.4	TBC1D25	X	6	48398185	48419363	2067	689	.	91	172.2876846	0.528186331	38.35264071	1	3.028679586	0.71197335
ENST00000376759.3	RBM3	X	5	48433568	48435474	474	158	.	21	36.72376694	0.571836763	6.732338953	1	1.248212209	0.700968681
ENST00000218056.5	WDR13	X	9	48456384	48463420	1458	486	.	60	143.960397	0.41678129	48.96727437	1	3.422433276	0.940346119
ENST00000376687.3	SUV39H1	X	6	48555175	48565961	1239	413	.	37	121.2739648	0.305094338	58.56245532	1	3.739021818	0.936945044
ENST00000218230.5	PCSK1N	X	3	48689669	48693934	783	261	1	19	39.85532134	0.476724296	10.91308296	1	1.613021946	0.444049067
ENST00000218224.4	PQBP1	X	6	48755792	48760361	798	266	.	38	67.90456227	0.559608938	13.16970193	1	1.775525336	0.592844114
ENST00000247138.5	SLC35A2	X	5	48760714	48768913	1191	397	.	41	85.038222	0.482136139	22.80580369	1	2.333063366	0.780526259
ENST00000156084.4	OTUD5	X	9	48780450	48814832	1716	572	.	24	128.9231271	0.186157445	85.39090579	1	4.521670314	0.976548569
ENST00000508866.2	USP27X	X	1	49644910	49646227	1317	439	.	15	53.85288349	0.278536617	28.03093275	1	2.589615983	0.592784999
ENST00000375992.3	NUDT11	X	2	51234600	51239296	495	165	.	8	54.03593989	0.148049613	39.2203368	1	3.062759041	0.699091255
ENST00000340438.4	GSPT2	X	1	51486722	51488609	1887	629	.	77	149.8864446	0.513722239	35.44305706	1	2.911939238	0.90474887
