transcript	gene	chr	n_coding_exons	cds_start	cds_end	bp	amino_acids	low_depth_exons	obs_mis	exp_mis	obs_exp	overall_chisq	n_regions	mis_z	pLI
ENST00000262291.4	VMP1	17	11	57808807	57917272	1221	407	.	78	129.0654497	0.604344541	20.20432394	1	2.197907209	0.930655518
ENST00000325752.3	TUBD1	17	8	57937682	57968363	1362	454	.	141	131.3180655	1.073728885	0.713838231	1	-0.413251814	0.000375248
ENST00000225577.4	RPS6KB1	17	15	57970545	58024149	1578	526	.	60	163.0158942	0.36806227	65.09963034	3	3.945511903	0.99822324
ENST00000305783.8	RNFT1	17	9	58030337	58042024	1308	436	.	126	124.1319212	1.015049141	0.028112981	1	-0.082635223	0.011205655
ENST00000184956.6	HEATR6	17	20	58120923	58156275	3546	1182	.	379	362.1007983	1.046669883	0.788683761	1	-0.436766744	4.94E-10
ENST00000300900.4	CA4	17	8	58227395	58236785	939	313	.	123	111.5328832	1.102813775	1.178977567	2	-0.535138571	0.01080885
ENST00000300896.4	USP32	17	34	58256615	58469300	4815	1605	.	292	488.5839647	0.597645484	79.096446	4	4.370978713	0.999999997
ENST00000269127.4	C17orf64	17	6	58499953	58508627	711	237	"1,2,3"	42	41.98042384	1.000466316	9.13E-06	1	0.002644981	0.013804092
ENST00000083182.3	APPBP2	17	13	58524941	58603292	1758	586	.	90	180.3040286	0.4991569	45.22814961	1	3.273822113	0.999071283
ENST00000592917.1	RP11-15E18.4	17	3	58642746	58663748	276	92	"2,3"	2	3.413987945	0.58582515	0.585638245	1	0.376075244	0.120162533
ENST00000305921.3	PPM1D	17	6	58677775	58740913	1818	606	.	129	224.7264455	0.574031239	40.77647535	2	3.127047683	0.001168004
ENST00000390652.5	BCAS3	17	24	58756818	59469486	2787	929	.	266	333.3347586	0.797996588	13.60185099	1	1.802068689	0.998848202
ENST00000335108.2	C17orf82	17	1	59489336	59490092	756	252	.	84	109.4872401	0.76721269	5.933106042	1	1.191398164	7.35E-05
ENST00000240335.1	TBX4	17	8	59533851	59560877	1638	546	.	156	201.7328131	0.773300077	10.36762519	1	1.571725251	0.407057023
ENST00000521764.1	NACA2	17	1	59667893	59668541	648	216	.	81	70.03345161	1.156590146	1.717253409	1	-0.640964131	0.098926282
ENST00000259008.2	BRIP1	17	19	59760656	59938900	3750	1250	.	354	353.5059859	1.00139747	0.00069037	1	-0.013903026	5.38E-13
ENST00000444766.3	INTS2	17	25	59944917	60005301	3615	1205	.	286	318.0138683	0.899331848	3.222776955	1	0.871055727	0.999806217
ENST00000397786.2	MED13	17	30	60023828	60142566	6525	2175	.	566	626.3849964	0.903597633	5.821256589	2	1.179316578	1
ENST00000450662.2	EFCAB3	17	12	60447649	60493690	1473	491	"1,2,3"	117	114.8515382	1.018706426	0.040190041	1	-0.105618545	0.000159092
ENST00000311506.5	METTL2A	17	9	60501263	60526090	1137	379	.	80	123.0733036	0.650019116	15.07483289	3	1.898345985	1.77E-05
ENST00000346027.5	TLK2	17	21	60558486	60689926	2253	751	.	54	229.6676751	0.235122335	134.3642812	1	5.667365313	0.999999806
ENST00000303375.5	MRC2	17	30	60705163	60769812	4440	1480	1	428	544.2914172	0.786343467	24.84642101	1	2.443795422	0.985888158
ENST00000311269.5	MARCH10	17	10	60779063	60879096	2427	809	.	241	232.0384876	1.038620802	0.346100795	1	-0.287711906	3.45E-16
ENST00000424789.2	TANC2	17	25	61086920	61499316	5973	1991	.	564	648.2792032	0.869995516	10.9566743	1	1.62020824	0.999999966
ENST00000392976.1	CYB561	17	5	61511762	61514908	756	252	.	95	108.4910635	0.875648159	1.677638585	1	0.634084239	0.698896027
ENST00000290866.4	ACE	17	25	61554455	61574727	3921	1307	.	546	497.256132	1.098025675	4.778150557	1	-1.063313083	4.63E-18
ENST00000583023.1	KCNH6	17	14	61600774	61623263	2985	995	.	437	437.0329275	0.999924657	2.48E-06	1	0.000947569	3.94E-17
ENST00000415273.2	DCAF7	17	3	61628038	61666534	429	143	.	10	60.00139513	0.166662791	41.66802305	1	3.157315595	0.875048579
ENST00000258975.6	TACO1	17	5	61678442	61685362	894	298	.	79	102.6401863	0.76967904	5.444830412	1	1.142874183	0.357585528
ENST00000361357.3	MAP3K3	17	17	61700119	61771137	1974	658	.	180	266.8140265	0.674627201	28.24692277	3	2.582367539	0.999526987
ENST00000259006.3	LIMD2	17	4	61775911	61776658	384	128	.	39	55.42894999	0.703603442	4.869484226	1	1.079465042	0.017630169
ENST00000336174.6	STRADA	17	12	61780958	61805729	1296	432	.	119	157.6423851	0.754873126	9.472287088	1	1.505065017	0.002015391
ENST00000225726.5	CCDC47	17	12	61824240	61843535	1452	484	.	133	146.1900292	0.909774769	1.190073437	1	0.533305388	0.002588177
ENST00000578681.1	DDX42	17	17	61864409	61895758	2817	939	.	201	334.0503675	0.601705669	52.99320707	2	3.5598953	0.999995784
ENST00000427159.2	FTSJ3	17	20	61897161	61904262	2544	848	.	348	324.5128857	1.072376523	1.699915659	1	-0.637840822	0.484157752
ENST00000310144.6	PSMC5	17	12	61904850	61909329	1221	407	.	36	149.4250984	0.240923382	86.09834013	1	4.536323151	0.969571425
ENST00000448276.2	SMARCD2	17	13	61910297	61920034	1596	532	1	110	173.8792976	0.632622753	23.46780049	1	2.37002298	0.980738447
ENST00000332800.7	GH2	17	4	61957816	61959161	771	257	.	107	92.36339921	1.158467541	2.319426141	1	-0.744914999	3.39E-05
ENST00000316193.8	CSH1	17	5	61972381	61973871	654	218	3	25	63.51697752	0.393595555	23.35686639	1	2.366744071	0.741138849
ENST00000309894.5	CSHL1	17	5	61987070	61988556	669	223	.	109	84.33412906	1.292477923	7.214222711	1	-1.313746042	0.000458793
ENST00000323322.5	GH1	17	5	61994668	61996136	654	218	.	93	86.31607782	1.077435425	0.517572356	1	-0.351885884	0.017431562
ENST00000392795.3	CD79B	17	6	62006585	62009621	693	231	.	61	91.46222606	0.666942	10.14568808	1	1.555330714	0.950002657
ENST00000435607.1	SCN4A	17	24	62018130	62050201	5511	1837	.	630	696.5291877	0.90448471	6.35455469	1	1.225330727	0.010441935
ENST00000412356.1	ICAM2	17	4	62080106	62084051	828	276	.	94	104.8508508	0.896511562	1.122937601	1	0.518023424	0.023266939
ENST00000433197.3	ERN1	17	22	62121347	62207389	2934	978	.	246	323.9426026	0.759393788	18.75347438	1	2.116295091	0.913613982
ENST00000258991.3	TEX2	17	11	62226328	62291577	3405	1135	.	312	367.1329581	0.849828361	8.279406679	1	1.406742156	0.44097988
ENST00000539111.2	POLG2	17	8	62473939	62493086	1458	486	.	174	167.3877272	1.039502733	0.261202848	1	-0.25063654	2.16E-06
ENST00000556440.2	CEP95	17	20	62503215	62533897	2466	822	.	274	210.656728	1.300694274	19.04695921	1	-2.142114518	9.44E-12
ENST00000262435.9	SMURF2	17	19	62541965	62657998	2247	749	1	137	231.1133859	0.592782627	38.32460578	1	3.024197854	0.999989891
ENST00000439174.2	GNA13	17	4	63010374	63052711	1134	378	.	61	165.7743414	0.367970094	66.22051716	2	3.980270802	0.533516375
ENST00000262406.9	RGS9	17	19	63133658	63223525	2025	675	.	241	247.0618697	0.975464163	0.148733047	1	0.183847888	2.04E-10
ENST00000307078.5	AXIN2	17	10	63526093	63554738	2532	844	.	340	345.19221	0.984958496	0.078098647	1	0.135694669	0.119052193
ENST00000392769.2	CEP112	17	26	63632088	64179417	2868	956	.	319	284.5757451	1.120966932	4.16419652	1	-1.000810757	3.06E-18
ENST00000205948.6	APOH	17	8	64208250	64225497	1038	346	.	116	115.0343964	1.008394042	0.008105318	1	-0.044763385	1.29E-10
ENST00000413366.3	PRKCA	17	17	64298969	64800155	2019	673	.	137	250.3635112	0.54720434	51.33050584	2	3.503665778	0.952135908
ENST00000533854.1	CACNG5	17	5	64873450	64881357	828	276	.	109	116.2912397	0.937301901	0.457146866	1	0.330705959	0.053560444
ENST00000262138.3	CACNG4	17	4	64961027	65027120	984	328	.	79	154.3968647	0.511668421	36.81866994	1	2.965126994	0.215774473
ENST00000226021.3	CACNG1	17	4	65040776	65052387	669	223	.	89	104.0206856	0.855599052	2.169001247	1	0.720355266	4.78E-07
ENST00000358691.5	HELZ	17	30	65074367	65214920	5829	1943	.	465	594.935498	0.781597335	28.37825897	2	2.604542893	1
ENST00000356126.3	PSMD12	17	11	65336958	65362635	1371	457	.	88	148.3826648	0.593061192	24.57204963	1	2.422847771	0.997267742
ENST00000581322.1	PITPNC1	17	9	65374270	65689004	999	333	.	68	108.4065044	0.627268634	15.06077157	1	1.898722763	0.967498711
ENST00000253247.4	NOL11	17	18	65714063	65739975	2160	720	.	223	210.8487453	1.057630197	0.700279201	1	-0.411117064	0.027829353
ENST00000306378.6	BPTF	17	28	65821840	65978404	8763	2921	.	633	902.6437092	0.701273375	80.5497553	3	4.391885399	1
ENST00000449250.2	C17orf58	17	2	65988028	65989262	294	98	.	40	38.22345228	1.04647795	0.082570297	1	-0.140549383	0.082156416
ENST00000537025.2	KPNA2	17	10	66033248	66042712	1590	530	.	161	167.1970069	0.962935898	0.229686497	1	0.234414095	0.728640007
ENST00000359904.3	AMZ2	17	6	66246328	66253110	1083	361	.	121	110.0687604	1.099312826	1.085612295	1	-0.509626703	1.55E-08
ENST00000327268.4	SLC16A6	17	5	66265236	66274461	1572	524	.	108	180.9866142	0.596729214	29.43336928	2	2.653051109	0.205129421
ENST00000448504.2	ARSG	17	11	66303634	66416604	1578	526	.	169	201.2492426	0.839754713	5.167789115	1	1.111338943	1.55E-05
ENST00000262139.5	WIPI1	17	13	66417913	66453562	1341	447	.	123	157.2822728	0.78203346	7.472388393	1	1.336236689	0.523500461
ENST00000589228.1	PRKAR1A	17	10	66511540	66526590	1146	382	.	55	139.8642837	0.393238349	51.49239288	2	3.509307186	0.999223269
ENST00000592554.1	FAM20A	17	11	66533617	66596807	1626	542	.	185	183.4345285	1.008534225	0.013360086	1	-0.061100612	0.002501122
ENST00000600820.1	AC079210.1	17	1	66539741	66540137	396	132	.	27	38.4185924	0.702784728	3.393780047	1	0.901069392	0.036545082
ENST00000269080.2	ABCA8	17	37	66864225	66938175	4746	1582	.	540	463.2884755	1.165580472	12.70193045	1	-1.747020719	1.72E-33
ENST00000340001.4	ABCA9	17	38	66972055	67047267	4875	1625	.	495	463.1377365	1.068796518	2.192012776	1	-0.72654138	1.28E-26
ENST00000284425.2	ABCA6	17	38	67075113	67136844	4854	1618	.	534	430.268069	1.241086751	25.00839426	1	-2.450587845	1.83E-16
ENST00000269081.4	ABCA10	17	37	67144967	67221499	4632	1544	.	535	421.4462764	1.269438194	30.59571021	1	-2.709763938	1.21E-27
ENST00000392676.3	ABCA5	17	38	67243677	67310556	4929	1643	.	502	423.2523703	1.186053606	14.65128047	1	-1.895087957	2.53E-15
ENST00000590474.1	MAP2K6	17	12	67411125	67537894	1005	335	.	47	113.7187804	0.413300247	39.14389202	1	3.059205599	0.951049684
ENST00000392670.1	KCNJ16	17	1	68128228	68129485	1257	419	.	158	139.8854502	1.129495597	2.345754435	1	-0.74912879	5.42E-06
ENST00000243457.3	KCNJ2	17	1	68171180	68172464	1284	428	.	82	160.1896713	0.511893179	38.16491192	1	3.021681555	0.820229028
ENST00000245479.2	SOX9	17	3	70117532	70120528	1530	510	.	131	268.6557723	0.487612825	70.53305232	1	4.107019123	0.983539903
ENST00000542342.2	SLC39A11	17	9	70643722	71084903	1029	343	.	122	118.6713448	1.028049359	0.093366646	1	-0.151989726	7.78E-05
ENST00000357585.2	SSTR2	17	1	71165458	71166568	1110	370	.	107	121.9095272	0.877700065	1.823434207	1	0.660481668	0.235751811
ENST00000299886.4	COG1	17	14	71189208	71204590	2943	981	.	351	351.1765997	0.99949712	8.88E-05	2	0.004718995	0.102527996
ENST00000405159.3	FAM104A	17	4	71205667	71228445	624	208	.	82	78.29615446	1.047305587	0.175212587	1	-0.210640359	0.612044065
ENST00000359042.2	C17orf80	17	4	71231621	71243480	1830	610	.	224	175.5154283	1.276241082	13.39343054	1	-1.790464096	2.54E-07
ENST00000335793.3	CDC42EP4	17	1	71281568	71282639	1071	357	.	155	176.7584592	0.876902869	2.678403895	1	0.800488746	0.097590183
ENST00000392650.3	SDK2	17	45	71334725	71640227	6519	2173	"1,2,3,4,5,6"	649	710.2975842	0.913701545	5.289886821	1	1.114953392	0.029034431
ENST00000311111.6	RPL38	17	4	72200094	72205968	213	71	.	4	24.52968862	0.163067704	17.18195943	1	2.027461817	0.890753138
ENST00000269346.4	TTYH2	17	14	72209726	72256348	1605	535	.	234	222.6005241	1.051210463	0.583772434	1	-0.373407895	0.347961542
ENST00000446837.2	DNAI2	17	12	72277956	72310355	1818	606	.	233	252.9414869	0.92116166	1.572153724	1	0.611331805	4.57E-11
ENST00000389916.4	KIF19	17	20	72322488	72351451	2997	999	.	411	413.6234379	0.993657424	0.016639353	1	0.05641128	5.37E-13
ENST00000599136.1	AC103809.2	17	2	72346905	72348271	405	135	.	48	65.13191259	0.736965922	4.506276835	1	1.032353348	0.206886119
ENST00000335666.4	GPR142	17	4	72363644	72368739	1389	463	.	198	186.3895672	1.062291216	0.72322798	1	-0.419464223	5.60E-05
ENST00000392627.1	GPRC5C	17	4	72428177	72443167	1461	487	.	190	210.8299507	0.90120023	2.057994338	1	0.700194677	0.005513607
ENST00000360141.3	CD300A	17	7	72462842	72480265	900	300	.	104	90.73929631	1.146140693	1.937928432	1	-0.685641114	8.94E-07
ENST00000392621.1	CD300LB	17	4	72518876	72527600	717	239	.	75	83.13328177	0.902165756	0.795713473	1	0.436310064	0.000639118
ENST00000330793.1	CD300C	17	4	72537727	72541921	675	225	.	88	82.37141992	1.068331711	0.384610508	1	-0.305488299	0.000578296
ENST00000375352.1	CD300LD	17	4	72576140	72588341	585	195	.	71	55.31843708	1.283478054	4.445378948	1	-1.033414181	0.046219391
ENST00000392620.1	C17orf77	17	1	72588185	72588917	732	244	.	87	70.37803223	1.236181195	3.925796213	1	-0.969126296	0.001246313
ENST00000328630.3	CD300E	17	4	72608791	72619760	618	206	.	64	70.4909449	0.907918033	0.597698977	1	0.378031337	0.080460666
ENST00000326165.6	CD300LF	17	7	72691234	72709005	873	291	.	105	96.87240605	1.08389999	0.681905055	1	-0.406443475	4.97E-06
ENST00000392614.4	RAB37	17	9	72733148	72741550	687	229	.	96	98.37989705	0.975809112	0.057571823	1	0.116288133	8.23E-05
ENST00000262613.5	SLC9A3R1	17	6	72744985	72764795	1077	359	.	130	147.0447969	0.884084325	1.975759142	2	0.68334341	6.36E-05
ENST00000357814.3	NAT9	17	6	72767862	72771837	624	208	.	78	72.80131381	1.071409236	0.371234209	1	-0.303119955	0.080661177
ENST00000335464.5	TMEM104	17	9	72773469	72832826	1491	497	.	224	237.6649755	0.9425032	0.785692364	1	0.431261271	2.89E-05
ENST00000293190.5	GRIN2C	17	12	72838573	72851231	3702	1234	.	331	459.7666342	0.71993045	36.06361327	1	2.935830992	0.003937648
ENST00000442102.2	FDXR	17	12	72858938	72869069	1605	535	.	198	215.1937832	0.92010093	1.373767292	1	0.568271027	0.000894955
ENST00000310226.6	FADS6	17	6	72874459	72889693	1053	351	.	133	130.9281571	1.015824273	0.032785409	1	-0.097237374	2.48E-07
ENST00000331427.4	OTOP2	17	6	72920727	72929640	1689	563	.	232	230.6786337	1.005728169	0.00756901	1	-0.046101654	3.08E-09
ENST00000328801.4	OTOP3	17	7	72931896	72945511	1791	597	1	290	227.7106298	1.273546168	17.03901851	1	-2.026067764	9.57E-06
ENST00000425042.2	HID1	17	19	72947664	72968751	2367	789	.	213	265.7531847	0.801495569	10.47174092	1	1.567623042	0.46550532
ENST00000337231.5	CDR2L	17	5	72984138	73000169	1398	466	.	89	137.5126692	0.647213093	17.11463452	2	2.019768994	0.001327179
ENST00000301585.5	ICT1	17	6	73008781	73017100	621	207	.	72	83.44848944	0.862807709	1.570644494	1	0.61562326	0.019342733
ENST00000301587.4	ATP5H	17	5	73035026	73038745	486	162	.	42	44.96339249	0.934093218	0.195307662	1	0.176297413	0.010871565
ENST00000322444.6	KCTD2	17	6	73043345	73059142	792	264	.	47	114.7186218	0.409698088	39.9744319	1	3.094096771	0.061899988
ENST00000450736.2	SLC16A5	17	5	73089731	73102128	1518	506	.	218	207.6450193	1.049868669	0.516389105	1	-0.35345359	3.71E-05
ENST00000245543.1	ARMC7	17	3	73106383	73125133	597	199	.	84	91.24028441	0.920645968	0.574545758	1	0.371171106	0.014946893
ENST00000245552.2	NT5C	17	5	73126582	73127802	606	202	.	60	73.69631673	0.81415195	2.545433753	1	0.776838217	0.01264883
ENST00000356033.4	HN1	17	4	73132096	73150492	546	182	1	51	55.47324783	0.919362071	0.360713442	1	0.293763502	0.019313451
ENST00000420826.2	SUMO2	17	4	73164433	73178929	288	96	.	5	27.85257771	0.179516598	18.7501607	1	2.117606588	0.850515884
ENST00000245544.4	NUP85	17	19	73201856	73231774	1971	657	.	215	238.4049118	0.901827057	2.29772907	1	0.739482137	0.999782632
ENST00000245541.6	GGA3	17	17	73234359	73257668	2172	724	.	285	246.2308016	1.157450644	6.104235257	1	-1.208365407	0.505243696
ENST00000245539.6	MRPS7	17	5	73257981	73262004	729	243	.	108	100.7366148	1.072102733	0.523709921	1	-0.354083121	0.002491618
ENST00000577542.1	MIF4GD	17	6	73262820	73266276	792	264	.	97	103.8085471	0.934412462	0.446555841	1	0.326852233	3.58E-05
ENST00000402418.3	SLC25A19	17	6	73269531	73282845	963	321	.	126	122.6037887	1.027700704	0.094077443	1	-0.15077094	0.929610776
ENST00000392562.1	GRB2	17	5	73316448	73389709	654	218	.	23	86.13650958	0.267018017	46.27792397	1	3.327387808	0.549680746
ENST00000314256.7	KIAA0195	17	31	73467986	73495415	4071	1357	.	415	528.7466201	0.784874994	24.46974237	1	2.418670298	1.59E-07
ENST00000321617.3	CASKIN2	17	19	73497160	73509885	3609	1203	.	460	477.3747589	0.963603524	0.632379992	2	0.394786478	0.999986555
ENST00000333213.6	TSEN54	17	11	73512641	73520493	1581	527	1	166	184.2388428	0.901004357	1.805565975	1	0.660613503	1.76E-05
ENST00000392550.3	LLGL2	17	25	73539507	73570959	3063	1021	.	421	450.4736998	0.934571763	1.928412203	1	0.672849771	8.27E-07
ENST00000317905.5	RECQL5	17	19	73623501	73662637	2976	992	.	391	368.9953185	1.05963404	1.312228051	1	-0.567853456	3.01E-07
ENST00000584667.1	SAP30BP	17	11	73663452	73702601	927	309	.	71	116.0212684	0.611956764	17.47019864	1	2.042415033	1.57E-05
ENST00000200181.3	ITGB4	17	39	73720783	73753636	5469	1823	.	709	825.4453963	0.858930225	16.42692586	3	1.979066691	1.05E-11
ENST00000588479.1	GALK1	17	8	73754136	73761217	1179	393	.	152	151.8084564	1.001261745	0.000241679	1	-0.006712434	0.000940521
ENST00000254810.4	H3F3B	17	3	73774675	73775255	411	137	.	4	73.38696258	0.054505594	65.60498496	1	3.961636289	0.80972478
ENST00000589666.1	UNK	17	16	73780961	73820498	2433	811	.	169	307.0874854	0.550331772	62.09355487	2	3.85421863	0.994321108
ENST00000207549.4	UNC13D	17	32	73824045	73840418	3273	1091	.	437	401.8941871	1.087350885	3.066523815	1	-0.854382542	2.52E-12
ENST00000591399.1	WBP2	17	8	73842814	73851378	786	262	.	92	94.8392419	0.970062583	0.084999568	1	0.14340156	0.089618233
ENST00000254816.2	TRIM47	17	6	73870563	73874629	1917	639	.	190	216.2033142	0.87880244	3.17577775	2	0.873922798	0.321925208
ENST00000269383.3	TRIM65	17	6	73886859	73893018	1554	518	.	150	152.2587433	0.9851651	0.033508232	1	0.085983175	2.48E-09
ENST00000309352.3	MRPL38	17	9	73894930	73900956	1143	381	1	139	141.0161537	0.985702676	0.028825604	1	0.072394824	4.09E-06
ENST00000319129.5	FBF1	17	28	73906803	73934230	3402	1134	.	379	367.0101964	1.032668857	0.391693181	1	-0.310595523	1.14E-19
ENST00000293217.5	ACOX1	17	14	73942828	73975154	1983	661	.	179	241.9002212	0.73997452	16.35566022	2	1.977319131	0.094435306
ENST00000425876.2	CDK3	17	7	73997506	74001504	918	306	.	87	111.9676949	0.777009834	5.567550436	1	1.153678415	0.000751723
ENST00000301607.3	EVPL	17	22	74003183	74023279	6102	2034	.	879	903.3944832	0.972996865	0.658727521	1	0.391104112	6.49E-14
ENST00000307877.2	SRP68	17	16	74035786	74068572	1884	628	.	164	242.4257954	0.676495666	25.37108466	1	2.463647536	0.365044973
ENST00000334586.5	ZACN	17	9	74075345	74078734	1239	413	.	175	155.4667601	1.125642548	2.454206043	1	-0.766943083	1.96E-15
ENST00000335146.7	EXOC7	17	20	74079728	74099773	2208	736	8	203	265.4068183	0.764863545	14.674118	1	1.8426448	0.000651393
ENST00000322957.6	FOXJ1	17	2	74133433	74136476	1266	422	.	131	158.7247854	0.825327939	4.842745415	1	1.079184979	0.826867383
ENST00000269391.6	RNF157	17	19	74141315	74236321	2040	680	.	247	239.209373	1.032568235	0.25372697	1	-0.257716825	0.000108023
ENST00000327490.6	UBALD2	17	3	74261586	74266586	495	165	.	17	57.44910827	0.29591408	28.47964762	1	2.611443064	0.262586852
ENST00000262765.5	QRICH2	17	19	74270316	74303581	4992	1664	.	628	627.5060594	1.000787149	0.000388805	1	-0.011210444	1.22E-18
ENST00000446526.3	PRPSAP1	17	10	74307622	74349784	1158	386	.	110	138.666974	0.793267472	5.926396001	1	1.1591245	1.97E-10
ENST00000323374.4	SPHK1	17	6	74381186	74383667	1413	471	.	177	206.4639097	0.857292687	4.204715367	1	1.003313186	1.29E-05
ENST00000319380.7	UBE2O	17	18	74387023	74449223	3879	1293	.	314	489.0273146	0.642090923	62.64386453	1	3.872446764	0.999985318
ENST00000250615.3	AANAT	17	4	74462254	74466052	759	253	1	103	88.22031885	1.167531486	2.476061951	1	-0.77343637	0.013038239
ENST00000313080.4	RHBDF2	17	17	74467714	74477606	2571	857	.	280	347.4695854	0.805825925	13.10084435	1	1.767511604	0.000966721
ENST00000293230.5	CYGB	17	4	74524659	74533624	573	191	.	55	80.77562659	0.680898463	8.225042062	1	1.399163995	0.23461677
ENST00000586148.1	PRCD	17	3	74536223	74538656	165	55	.	22	21.01509951	1.046866325	0.046158667	1	-0.106120944	0.003105096
ENST00000225276.5	ST6GALNAC2	17	9	74562185	74581890	1125	375	.	128	128.9749603	0.992440701	0.007370017	1	0.040275658	4.43E-08
ENST00000156626.7	ST6GALNAC1	17	9	74621411	74639720	1803	601	.	233	215.667351	1.080367515	1.392981924	1	-0.577538195	2.24E-11
ENST00000355797.3	MXRA7	17	4	74673669	74707028	615	205	1	38	35.17279878	1.080380331	0.227251371	1	-0.233168324	0.013741642
ENST00000445478.2	JMJD6	17	7	74712767	74722557	1245	415	.	110	166.4611798	0.660814732	19.1508004	1	2.138368159	0.821640918
ENST00000341249.6	METTL23	17	4	74725792	74729768	573	191	.	84	41.09426644	2.044080775	44.79705155	1	-3.278954273	0.113237609
ENST00000392485.2	SRSF2	17	2	74732242	74733242	666	222	.	32	163.5866249	0.195615015	105.8463053	1	5.030223017	0.352601172
